timestamp,player_code
2023-12-11 19:43,BankIoT
2023-12-11 19:43,BankIoT
2023-12-11 19:43,BookIoT
2023-12-11 19:43,ZineQA
2023-12-11 19:43,KuangIoT
2023-12-11 19:52,BoatIoT
2023-12-11 19:53,ItDev
2023-12-11 19:53,WanDev
2023-12-11 19:53,KenSDE
2023-12-11 19:53,ArmSDE
2023-12-11 19:53,MaxHead
2023-12-11 19:53,AeSDE
2023-12-11 19:53,OIoT
2023-12-11 19:53,BenzIoT
